Subject,Detailed_Condition,Score,Trials,Lexical.ACC,Lexical.RT_mean,Lexical.RT_sd,Penalty,Reward,TestDuration,Load_Condition,Speed_Condition,Lexical.Correct_Trials,Lexical.Correct_RT_mean,Lexical.Correct_RT_sd,Lexical.Incorrect_Trials,Lexical.Incorrect_RT_mean,Lexical.Incorrect_RT_sd,RT_sec,RewardRate,Payoff,a,v,t0
19315,Load_Accuracy_Max,640,37,0.972972972972973,968.324324324324,557.41232763817,80,20,60,Load,Accuracy_Max,36,965.305555555556,565.012455966084,1,1077,NA,0.968324324324324,17.863123813776944,80,2.724164,3.934109,0.398646
19315,Load_Accuracy_Mid,760,41,0.975609756097561,916.390243902439,347.618891751353,40,20,60,Load,Accuracy_Mid,40,918.925,351.663401673991,1,815,NA,0.9163902439024391,20.227829234536355,40,2.16503,2.546482,0.410241
19315,Load_Neutral,770,41.5,0.966666666666667,886.37485380117,355.196241399378,20,20,60,Load,Neutral,80,885.6625,380.821196082986,3,647,53.3572862878164,0.8863748538011701,21.05956253904959,20,2.116163,2.673019,0.369723
19315,Load_Speed_Max,685,43,0.837209302325581,823.023255813953,324.041332487965,5,20,60,Load,Speed_Max,36,838.861111111111,346.795300081662,7,741.571428571429,155.617969338224,0.8230232558139531,19.35575021192427,5,1.076102,2.141032,0.525801
19315,Load_Speed_Mid,880,47,0.957446808510638,714.978723404255,163.24914133361,10,20,60,Load,Speed_Mid,45,720.533333333333,164.248509056468,2,590,79.1959594928933,0.714978723404255,26.187358647780027,10,1.654129,4.499502,0.486381
19315,NoLoad_Accuracy_Max,740,42,0.976190476190476,908.166666666667,564.118518799049,80,20,60,NoLoad,Accuracy_Max,41,895.560975609756,565.105877193844,1,1425,NA,0.908166666666667,19.40067640196102,80,2.052552,2.694596,0.455292
19315,NoLoad_Accuracy_Mid,900,48,0.979166666666667,709.3125,204.442798143554,40,20,60,NoLoad,Accuracy_Mid,47,700.042553191489,196.191450135787,1,1145,NA,0.7093125,26.434047052603777,40,1.478627,4.537827,0.49706
19315,NoLoad_Neutral,820,52,0.892962962962963,625.324444444444,211.168271336722,20,20,60,NoLoad,Neutral,93,638.752688172043,229.646687795669,11,496.909090909091,120.661886729368,0.625324444444444,25.136580951162557,20,1.235123,3.865917,0.384318
19315,NoLoad_Speed_Max,815,52,0.826923076923077,612.615384615385,171.499403056888,5,20,60,NoLoad,Speed_Max,43,615.53488372093,150.714070003467,9,598.666666666667,260.738854028317,0.612615384615385,25.58387744851832,5,1.110199,4.218739,0.403852
19315,NoLoad_Speed_Mid,790,51,0.862745098039216,653.705882352941,181.242742653895,10,20,60,NoLoad,Speed_Mid,44,662.772727272727,190.677721974816,7,596.714285714286,93.718931359881,0.653705882352941,24.295869702150654,10,0.927753,2.958875,0.466648
19316,Load_Accuracy_Max,740,42,0.976190476190476,871.714285714286,382.168669550583,80,20,60,Load,Accuracy_Max,41,880.80487804878,382.291264581876,1,499,NA,0.871714285714286,20.211952365344676,80,1.860693,4.720612,0.494429
19316,Load_Accuracy_Mid,760,44,0.954545454545455,789.272727272727,223.073078404069,40,20,60,Load,Accuracy_Mid,42,787.142857142857,222.944548659534,2,834,312.541197284454,0.789272727272727,21.88435844275517,40,1.70661,2.820307,0.457164
19316,Load_Neutral,860,44,0.988888888888889,799.171834625323,295.050315014242,20,20,60,Load,Neutral,87,788.114942528736,281.247694576075,1,1689,NA,0.7991718346253229,24.469775720666917,20,2.229357,3.415482,0.337462
19316,Load_Speed_Max,760,43,0.906976744186047,825.976744186047,312.269609424452,5,20,60,Load,Speed_Max,39,823.846153846154,321.567586287249,4,846.75,233.949246632683,0.8259767441860469,21.398203677112374,5,1.502238,4.111081,0.477837
19316,Load_Speed_Mid,780,45,0.911111111111111,779.222222222222,244.661815656641,10,20,60,Load,Speed_Mid,41,756.951219512195,235.353452409298,4,1007.5,251.253524021721,0.7792222222222219,22.244403251105098,10,1.492012,2.745084,0.48126
19316,NoLoad_Accuracy_Max,640,47,0.936170212765957,748.489361702128,301.201064749289,80,20,60,NoLoad,Accuracy_Max,44,755.5,307.629004892521,3,645.666666666667,187.08910533041,0.748489361702128,18.192671764404835,80,1.847494,4.477432,0.44489
19316,NoLoad_Accuracy_Mid,900,51,0.96078431372549,637.686274509804,180.716517252417,40,20,60,NoLoad,Accuracy_Mid,49,630.387755102041,179.93283658152,2,816.5,111.015764646288,0.637686274509804,27.673574810897215,40,1.367928,3.928685,0.41566
19316,NoLoad_Neutral,1000,51,0.99,641.137692307692,190.6635108736,20,20,60,NoLoad,Neutral,101,637.712871287129,190.769092708104,1,929,NA,0.6411376923076919,30.570656249287644,20,1.772009,4.44997,0.354583
19316,NoLoad_Speed_Max,1050,55,0.963636363636364,563.872727272727,127.113984215605,5,20,60,NoLoad,Speed_Max,53,568.188679245283,126.855468425196,2,449.5,92.6309883354377,0.5638727272727271,33.856769741721244,5,1.124853,6.221887,0.436637
19316,NoLoad_Speed_Mid,920,52,0.923076923076923,629.5,199.25375485428,10,20,60,NoLoad,Speed_Mid,48,609.3125,175.623528236432,4,871.75,327.033510005728,0.6295,28.105333903586484,10,1.310371,3.576046,0.414514
19317,Load_Accuracy_Max,-20,39,0.794871794871795,972.641025641026,449.704668420198,80,20,60,Load,Accuracy_Max,31,895.870967741935,312.293317458175,8,1270.125,743.391155929559,0.972641025641026,-0.5272454063743767,80,1.500128,2.038133,0.468459
19317,Load_Accuracy_Mid,400,41,0.829268292682927,911.390243902439,376.952442494327,40,20,60,Load,Accuracy_Mid,34,892.470588235294,382.004778273631,7,1003.28571428571,364.424072698148,0.9113902439024391,10.704632429683958,40,1.096337,3.007497,0.574094
19317,Load_Neutral,470,43.5,0.769820295983087,826.922304439746,248.866214197135,20,20,60,Load,Neutral,67,838.567164179104,265.94743293984,20,787.15,186.039688748056,0.826922304439746,13.051784649388306,20,1.000644,3.046214,0.567781
19317,Load_Speed_Max,520,46,0.652173913043478,732.804347826087,244.862738834567,5,20,60,Load,Speed_Max,30,735.4,265.793489969835,16,727.9375,207.97098154951,0.7328043478260869,15.426147319706898,5,0.760693,0.87248,0.485087
19317,Load_Speed_Mid,500,37,0.783783783783784,1048.27027027027,381.038759230654,10,20,60,Load,Speed_Mid,29,1038.55172413793,396.451995491338,8,1083.5,340.86318998348,1.04827027027027,12.891249419893787,10,1.313769,2.483594,0.557945
19317,NoLoad_Accuracy_Max,340,42,0.880952380952381,893.071428571429,417.712901338049,80,20,60,NoLoad,Accuracy_Max,37,845.45945945946,307.531443251887,5,1245.4,872.435269805159,0.893071428571429,9.064491188781364,80,1.453992,3.623799,0.474544
19317,NoLoad_Accuracy_Mid,380,43,0.813953488372093,867.279069767442,337.898077446397,40,20,60,NoLoad,Accuracy_Mid,35,866.371428571429,350.706688719513,8,871.25,296.012427345301,0.8672790697674421,10.189579813906095,40,1.154847,3.170683,0.51224
19317,NoLoad_Neutral,430,48.5,0.722435897435897,705.737606837607,293.932078968779,20,20,60,NoLoad,Neutral,70,687,338.93631568033,27,733.962962962963,313.792371516027,0.705737606837607,12.607286066708381,20,0.688472,3.279213,0.527343
19317,NoLoad_Speed_Max,650,47,0.723404255319149,685.021276595745,275.040984247305,5,20,60,NoLoad,Speed_Max,34,657.941176470588,253.024126430959,13,755.846153846154,326.208482965993,0.685021276595745,19.101751770406256,5,1.223378,4.036307,0.392018
19317,NoLoad_Speed_Mid,690,48,0.8125,705.1875,216.74071736485,10,20,60,NoLoad,Speed_Mid,39,707.307692307692,223.304271277668,9,696,197.515822151037,0.7051875,20.384649472657983,10,0.97893,5.192033,0.493416
19318,Load_Accuracy_Max,620,46,0.934782608695652,740.673913043478,304.819950815984,80,20,60,Load,Accuracy_Max,43,704.627906976744,233.780424376605,3,1257.33333333333,717.309091907619,0.7406739130434781,18.197293886296244,80,1.363289,3.407846,0.432802
19318,Load_Accuracy_Mid,480,39,0.871794871794872,976.923076923077,600.024621627067,40,20,60,Load,Accuracy_Mid,34,962.64705882353,625.645164336586,5,1074,421.254673564579,0.976923076923077,12.598425196850409,40,1.487526,3.81463,0.446715
19318,Load_Neutral,570,40.5,0.849755201958384,937.922888616891,636.955660525287,20,20,60,Load,Neutral,69,840.869565217391,393.357004178867,12,1458.25,1289.11880579508,0.937922888616891,14.91616021756974,20,1.222215,2.183768,0.490636
19318,Load_Speed_Max,690,51,0.725490196078431,596.588235294118,402.901932309617,5,20,60,Load,Speed_Max,37,662.675675675676,448.690443528848,14,421.928571428571,146.807809625486,0.596588235294118,22.02064024189835,5,0.967115,2.925515,0.29414
19318,Load_Speed_Mid,720,48,0.833333333333333,692.875,241.090309291026,10,20,60,Load,Speed_Mid,40,702.275,253.155469359575,8,645.875,173.710298650203,0.692875,21.648926574057356,10,1.156178,2.35173,0.417247
19318,NoLoad_Accuracy_Max,-200,50,0.76,672.48,218.721259569698,80,20,60,NoLoad,Accuracy_Max,38,643.578947368421,164.599535577642,12,764,331.58270598614,0.67248,-5.948132286462052,80,0.936322,2.560211,0.442946
19318,NoLoad_Accuracy_Mid,860,52,0.942307692307692,619.615384615385,202.265032292002,40,20,60,NoLoad,Accuracy_Mid,49,624.183673469388,204.691706543991,3,545,169.71446608937,0.619615384615385,26.691495965238932,40,1.362098,4.052988,0.362021
19318,NoLoad_Neutral,660,53,0.810338680926916,595.576827094474,185.551570631645,20,20,60,NoLoad,Neutral,86,591.976744186047,162.643672359815,20,603.4,290.834805706824,0.595576827094474,20.842898300184416,20,0.895771,4.046681,0.427445
19318,NoLoad_Speed_Max,655,57,0.649122807017544,500,182.355128409219,5,20,60,NoLoad,Speed_Max,37,513.054054054054,173.38988595807,20,475.85,200.251756020949,0.5,22.4561403508772,5,0.702509,3.568856,0.349742
19318,NoLoad_Speed_Mid,570,51,0.705882352941176,610.470588235294,169.873641621198,10,20,60,NoLoad,Speed_Mid,36,596.444444444444,136.679906443474,15,644.133333333333,233.74646419531,0.610470588235294,18.30795914434378,10,0.798562,3.910714,0.444298
19319,Load_Accuracy_Max,360,28,0.928571428571429,1585.67857142857,1183.8814709681,80,20,60,Load,Accuracy_Max,26,1604.84615384615,1226.89163962618,2,1336.5,277.892965006313,1.58567857142857,8.108290727268669,80,2.772106,1.604633,0.474275
19319,Load_Accuracy_Mid,380,25,0.92,1821.44,1398.70333046957,40,20,60,Load,Accuracy_Mid,23,1648.21739130435,1083.36927963065,2,3813.5,3536.24101271392,1.82144,8.345045678144766,40,3.303547,1.754553,0.437497
19319,Load_Neutral,520,33,0.894470046082949,1271.78617511521,884.936754924782,20,20,60,Load,Neutral,59,1226.8813559322,782.457492174622,7,1580.85714285714,1572.88508041448,1.27178617511521,12.406804030472003,20,2.136951,1.43496,0.294954
19319,Load_Speed_Max,500,30,0.866666666666667,1443.1,882.952271526102,5,20,60,Load,Speed_Max,26,1350.15384615385,704.768710560149,4,2047.25,1683.89041112142,1.4430999999999998,11.549211188875807,5,2.455643,1.697693,0.500732
19319,Load_Speed_Mid,490,26,0.961538461538462,1758.19230769231,978.4415371081,10,20,60,Load,Speed_Mid,25,1709.32,965.685625173465,1,2980,NA,1.7581923076923098,10.719051473322683,10,3.801094,2.004309,0.444438
19319,NoLoad_Accuracy_Max,60,33,0.818181818181818,1243.15151515152,704.233409514031,80,20,60,NoLoad,Accuracy_Max,27,1186.88888888889,689.448739285644,6,1496.33333333333,779.913755915785,1.24315151515152,1.4625585023400738,80,2.279036,1.513513,0.269031
19319,NoLoad_Accuracy_Mid,560,34,0.941176470588235,1240.82352941176,1053.48974108963,40,20,60,NoLoad,Accuracy_Mid,32,1219.96875,1058.78663007435,2,1574.5,1279.15616716646,1.24082352941176,13.273916753579252,40,2.877816,2.741394,0.365701
19319,NoLoad_Neutral,500,37,0.836988304093567,1085.81871345029,908.153777547053,20,20,60,NoLoad,Neutral,62,1065.88709677419,938.026723811681,12,1182.41666666667,914.485494525184,1.0858187134502901,12.414164534805453,20,1.51678,1.113886,0.437465
19319,NoLoad_Speed_Max,520,31,0.870967741935484,1396.12903225806,1632.72422129265,5,20,60,NoLoad,Speed_Max,27,1479.07407407407,1733.54217019387,4,836.25,364.991666571535,1.3961290322580602,12.014787430683958,5,1.85575,1.424876,0.279377
19319,NoLoad_Speed_Mid,640,41,0.853658536585366,932.658536585366,692.174638720464,10,20,60,NoLoad,Speed_Mid,35,972.771428571429,727.047254945901,6,698.666666666667,401.765437371941,0.932658536585366,16.736839352493526,10,1.493872,2.846312,0.332714
19320,Load_Accuracy_Max,20,41,0.804878048780488,909.975609756098,464.361038837502,80,20,60,Load,Accuracy_Max,33,896.636363636364,421.458688528738,8,965,644.878283089142,0.909975609756098,0.5360636843657204,80,1.176026,3.133686,0.43456
19320,Load_Accuracy_Mid,220,43,0.744186046511628,821.302325581395,426.432126843167,40,20,60,Load,Accuracy_Mid,32,848.71875,461.511628090673,11,741.545454545455,306.700949994083,0.821302325581395,5.663155510250319,40,0.911708,2.100979,0.456674
19320,Load_Neutral,530,36.5,0.86405529953917,1103.14631336406,427.483959615849,20,20,60,Load,Neutral,63,1079.66666666667,527.835721022267,10,981.8,413.078093235542,1.10314631336406,13.20061700352253,20,2.623404,1.990549,0.139164
19320,Load_Speed_Max,650,40,0.85,925.125,433.502266134319,5,20,60,Load,Speed_Max,34,892.64705882353,419.453026398337,6,1109.16666666667,506.735598381115,0.925125,17.5651938927172,5,1.378114,3.402854,0.474162
19320,Load_Speed_Mid,380,25,0.84,1805.2,516.344039054066,10,20,60,Load,Speed_Mid,21,1772.7619047619,443.686815756554,4,1975.5,880.038446129865,1.8052000000000001,8.42011965433193,10,1.865049,3.15538,1.145683
19320,NoLoad_Accuracy_Max,-380,35,0.685714285714286,1150.85714285714,1445.08333044596,80,20,60,NoLoad,Accuracy_Max,24,1259.83333333333,1710.6533881803,11,913.090909090909,528.058037443888,1.15085714285714,-9.930486593843096,80,1.036057,1.324636,0.562209
19320,NoLoad_Accuracy_Mid,320,43,0.790697674418605,869.674418604651,409.168594948239,40,20,60,NoLoad,Accuracy_Mid,34,890.764705882353,450.614735587618,9,790,179.781116917211,0.869674418604651,8.557064926730154,40,1.406275,3.092819,0.484303
19320,NoLoad_Neutral,370,33.5,0.774955436720143,1254.05882352941,565.2642950057,20,20,60,NoLoad,Neutral,52,1173.90384615385,481.700307921413,15,1529.2,738.353496446171,1.25405882352941,8.770096954345773,20,1.804575,3.387308,0.733635
19320,NoLoad_Speed_Max,880,49,0.918367346938776,692.673469387755,283.688531356361,5,20,60,NoLoad,Speed_Max,45,686.244444444444,289.23858943122,4,765,230.377950333794,0.692673469387755,25.927344509590196,5,1.07523,4.636567,0.463325
19320,NoLoad_Speed_Mid,610,35,0.914285714285714,1190.6,347.444214735173,10,20,60,NoLoad,Speed_Mid,32,1179.5625,341.389469903936,3,1308.33333333333,472.208993278753,1.1905999999999999,14.638477598329768,10,1.900577,3.620878,0.780786
19321,Load_Accuracy_Max,500,45,0.911111111111111,770.088888888889,288.111785614718,80,20,60,Load,Accuracy_Max,41,740.975609756098,272.15817898833,4,1068.5,315.499075540114,0.7700888888888889,14.428348819761052,80,1.22136,2.328683,0.442155
19321,Load_Accuracy_Mid,540,45,0.866666666666667,779.088888888889,283.224037743189,40,20,60,Load,Accuracy_Mid,39,767.974358974359,269.794803818275,6,851.333333333333,381.411413917658,0.7790888888888889,15.402607033857239,40,1.472343,2.579353,0.370768
19321,Load_Neutral,700,47,0.873188405797101,711.283061594203,282.635936109927,20,20,60,Load,Neutral,82,702.756097560976,248.929935155822,12,765,467.344140280528,0.711283061594203,20.9867731117157,20,1.736039,3.579271,0.361805
19321,Load_Speed_Max,795,41,0.975609756097561,899.512195121951,347.372431401171,5,20,60,Load,Speed_Max,40,905.875,349.369702611094,1,645,NA,0.899512195121951,21.556399132321047,5,1.574525,2.138056,0.454818
19321,Load_Speed_Mid,800,49,0.877551020408163,668.285714285714,233.886635644992,10,20,60,Load,Speed_Mid,43,668.976744186047,221.349377829118,6,663.333333333333,336.975172181374,0.668285714285714,24.43046478959262,10,1.182402,2.549122,0.391931
19321,NoLoad_Accuracy_Max,200,50,0.84,661.8,209.577417384486,80,20,60,NoLoad,Accuracy_Max,42,667.833333333333,208.864749873782,8,630.125,224.897714845788,0.6617999999999999,6.0441220912662414,80,1.117051,2.45209,0.414683
19321,NoLoad_Accuracy_Mid,640,50,0.88,659.14,126.005184538622,40,20,60,NoLoad,Accuracy_Mid,44,660.181818181818,115.721050471376,6,651.5,200.878819192069,0.65914,19.419243256364357,40,1.243586,3.346483,0.449316
19321,NoLoad_Neutral,760,50,0.880352140856343,661.138655462185,204.955772127436,20,20,60,NoLoad,Neutral,88,668.272727272727,205.546802415608,12,605.083333333333,225.844861608918,0.6611386554621851,23.01194387676204,20,1.277915,3.438393,0.429401
19321,NoLoad_Speed_Max,850,55,0.818181818181818,557.545454545455,126.622480331308,5,20,60,NoLoad,Speed_Max,45,561.777777777778,119.593799035221,10,538.5,160.56999166165,0.557545454545455,27.718897766182913,5,1.101637,3.464694,0.370204
19321,NoLoad_Speed_Mid,820,53,0.849056603773585,601.547169811321,240.453143207517,10,20,60,NoLoad,Speed_Mid,45,616.444444444444,210.525916732742,8,517.75,376.113109886602,0.6015471698113211,25.71984191706919,10,1.382966,2.845536,0.312938
19322,Load_Accuracy_Max,-120,34,0.764705882352941,1220.61764705882,906.793017534234,80,20,60,Load,Accuracy_Max,26,1335.5,999.088274378195,8,847.25,321.207431865631,1.22061764705882,-2.891496590443624,80,1.267716,1.308353,0.463654
19322,Load_Accuracy_Mid,400,35,0.857142857142857,1171.97142857143,611.868569399089,40,20,60,Load,Accuracy_Mid,30,1168.73333333333,650.982701890703,5,1191.4,330.624106804087,1.17197142857143,9.75157853677562,40,2.132688,2.486092,0.451694
19322,Load_Neutral,440,32,0.845320197044335,1326.43103448276,1144.0404437424,20,20,60,Load,Neutral,54,1280.11111111111,1080.5143545739,10,1460.5,1522.55262634827,1.32643103448276,10.41351379957699,20,2.152139,2.052565,0.295233
19322,Load_Speed_Max,530,39,0.743589743589744,980.615384615385,413.208919719834,5,20,60,Load,Speed_Max,29,1013.8275862069,401.095114206586,10,884.3,454.466977164825,0.980615384615385,13.858383014329048,5,1.106251,2.108147,0.496669
19322,Load_Speed_Mid,550,38,0.81578947368421,1038.89473684211,432.417015283494,10,20,60,Load,Speed_Mid,31,1047.38709677419,459.31482866108,7,1001.28571428571,310.157333346435,1.03889473684211,13.931810122093237,10,1.439661,2.864274,0.549411
19322,NoLoad_Accuracy_Max,280,39,0.871794871794872,1018.4358974359,712.409912859598,80,20,60,NoLoad,Accuracy_Max,34,930.617647058824,453.036222694261,5,1615.6,1617.70247573526,1.0184358974359,7.049522898360991,80,1.730697,2.463452,0.430965
19322,NoLoad_Accuracy_Mid,580,38,0.921052631578947,1028.18421052632,375.341131704693,40,20,60,NoLoad,Accuracy_Mid,35,987.571428571429,350.786367509132,3,1502,385.762880536736,1.02818421052632,14.844769778096206,40,1.698331,3.800363,0.563026
19322,NoLoad_Neutral,490,41.5,0.798830409356725,932.847660818713,317.223558403553,20,20,60,NoLoad,Neutral,66,946.575757575758,354.259056042155,17,829.588235294118,259.0393451832,0.9328476608187131,12.813685316826833,20,1.339981,2.589511,0.542927
19322,NoLoad_Speed_Max,605,49,0.693877551020408,694.775510204082,269.342197562423,5,20,60,NoLoad,Speed_Max,34,687.147058823529,127.659616630946,15,712.066666666667,458.094417383682,0.694775510204082,17.771119727411573,5,0.76761,3.171611,0.538566
19322,NoLoad_Speed_Mid,830,52,0.865384615384615,620.769230769231,168.073468457686,10,20,60,NoLoad,Speed_Mid,45,625.355555555556,158.345013923216,7,591.285714285714,234.674749590232,0.620769230769231,25.712515489467133,10,1.469783,5.601115,0.407139
19323,Load_Accuracy_Max,740,42,0.976190476190476,884.857142857143,413.91619108271,80,20,60,Load,Accuracy_Max,41,883.341463414634,418.940187243722,1,947,NA,0.884857142857143,19.911742546550407,80,2.172279,4.149757,0.447323
19323,Load_Accuracy_Mid,860,43,1,834.604651162791,334.857264512657,40,20,60,Load,Accuracy_Mid,43,834.604651162791,334.857264512657,0,NA,NA,0.834604651162791,23.96344181899241,40,1.915222,5.393939,0.523002
19323,Load_Neutral,750,40.5,0.962056303549572,914.916462668299,233.40974801994,20,20,60,Load,Neutral,78,909.371794871795,245.856895815662,3,926,323.76998007845,0.914916462668299,20.201026974725647,20,2.153302,3.526267,0.522496
19323,Load_Speed_Max,765,42,0.928571428571429,880.071428571429,278.648689812988,5,20,60,Load,Speed_Max,39,887.51282051282,287.786001615864,3,783.333333333333,54.884727687521,0.8800714285714291,20.6963720477234,5,1.580677,2.55036,0.524828
19323,Load_Speed_Mid,740,43,0.906976744186047,843.139534883721,311.610760052876,10,20,60,Load,Speed_Mid,39,844.025641025641,317.033327749913,4,834.5,293.56373527169,0.8431395348837211,20.410977796166062,10,1.498451,2.458183,0.462696
19323,NoLoad_Accuracy_Max,860,43,1,853.744186046512,271.214911535488,80,20,60,NoLoad,Accuracy_Max,43,853.744186046512,271.214911535488,0,NA,NA,0.853744186046512,23.426221023671367,80,1.839685,3.78344,0.504331
19323,NoLoad_Accuracy_Mid,780,45,0.955555555555555,785.866666666667,193.332097697201,40,20,60,NoLoad,Accuracy_Mid,43,793.116279069767,193.692344331137,2,630,134.350288425444,0.785866666666667,22.05632846963008,40,1.88333,3.986015,0.480695
19323,NoLoad_Neutral,870,44.5,0.988372093023256,814.543983822042,233.386045154029,20,20,60,NoLoad,Neutral,88,815.215909090909,244.737459559847,1,621,NA,0.8145439838220421,23.982601441935312,20,2.132835,4.170469,0.462456
19323,NoLoad_Speed_Max,935,48,0.979166666666667,721.020833333333,103.269630472924,5,20,60,NoLoad,Speed_Max,47,722.106382978723,104.108896592348,1,670,NA,0.721020833333333,27.0160940795747,5,1.355383,4.142497,0.552159
19323,NoLoad_Speed_Mid,800,43,0.953488372093023,872.558139534884,392.292365603439,10,20,60,NoLoad,Speed_Mid,41,867.146341463415,394.142141934582,2,983.5,473.0544366138,0.872558139534884,21.321961620469065,10,1.921324,3.323179,0.54419
19324,Load_Accuracy_Max,400,30,0.933333333333333,1415.56666666667,410.902848097592,80,20,60,Load,Accuracy_Max,28,1409.42857142857,408.22582970989,2,1501.5,617.304219975856,1.41556666666667,9.419078343184076,80,2.45278,2.511963,0.76487
19324,Load_Accuracy_Mid,700,38,0.973684210526316,1012.21052631579,387.368401918795,40,20,60,Load,Accuracy_Mid,37,979.189189189189,334.119642396905,1,2234,NA,1.0122105263157901,18.198835274542432,40,2.437241,2.958791,0.458214
19324,Load_Neutral,680,37,0.95906432748538,1066.89985380117,466.572001084957,20,20,60,Load,Neutral,71,1034.76056338028,428.63195883744,3,1791.33333333333,883.812951553287,1.0668998538011698,17.211149700689056,20,2.419306,2.460673,0.417345
19324,Load_Speed_Max,805,44,0.931818181818182,807.681818181818,355.618084449195,5,20,60,Load,Speed_Max,41,818.829268292683,361.513893401002,3,655.333333333333,260.331199308368,0.8076818181818181,22.65180933085712,5,1.414385,3.60686,0.422164
19324,Load_Speed_Mid,760,41,0.951219512195122,921.463414634146,543.001431745855,10,20,60,Load,Speed_Mid,39,931.538461538462,554.549501665605,2,725,164.048773235279,0.921463414634146,20.116463737427217,10,1.622841,3.334163,0.454557
19324,NoLoad_Accuracy_Max,660,38,0.973684210526316,1043.10526315789,611.572222402877,80,20,60,NoLoad,Accuracy_Max,37,986.810810810811,510.529563723234,1,3126,NA,1.04310526315789,16.650688733034055,80,2.505269,2.24157,0.263949
19324,NoLoad_Accuracy_Mid,800,43,0.976744186046512,841.53488372093,186.372942655721,40,20,60,NoLoad,Accuracy_Mid,42,827.285714285714,163.212906847689,1,1440,NA,0.84153488372093,22.1079975681203,40,1.672554,4.456672,0.590107
19324,NoLoad_Neutral,810,42.5,0.975,864.736111111111,387.073937385321,20,20,60,NoLoad,Neutral,83,847.602409638554,379.556093086385,2,1394,825.900720425887,0.8647361111111109,21.97202100833588,20,1.981526,3.508371,0.479785
19324,NoLoad_Speed_Max,950,50,0.96,674.1,228.098729966313,5,20,60,NoLoad,Speed_Max,48,670.854166666667,221.80737182302,2,752,473.761543394987,0.6741,28.185729120308558,5,1.82219,4.151746,0.347497
19324,NoLoad_Speed_Mid,770,46,0.891304347826087,762.782608695652,275.70651973458,10,20,60,NoLoad,Speed_Mid,41,776.390243902439,281.842409694565,5,651.2,208.196301600197,0.7627826086956521,21.944824441404478,10,1.342152,4.605366,0.477146
19325,Load_Accuracy_Max,600,45,0.933333333333333,781.111111111111,248.456345371889,80,20,60,Load,Accuracy_Max,42,768.261904761905,239.689032231125,3,961,358.221998207815,0.781111111111111,17.06970128022756,80,2.165338,3.828879,0.412196
19325,Load_Accuracy_Mid,500,46,0.847826086956522,739.652173913043,272.185657013844,40,20,60,Load,Accuracy_Mid,39,744.846153846154,287.524144383109,7,710.714285714286,175.806441184346,0.739652173913043,14.6955090524336,40,0.983122,1.930287,0.474512
19325,Load_Neutral,670,40.5,0.916154791154791,887.514434889435,503.342295367258,20,20,60,Load,Neutral,74,886.743243243243,571.310511277525,7,780.857142857143,299.686185073336,0.887514434889435,18.75596721789138,20,1.569308,2.355152,0.400766
19325,Load_Speed_Max,740,42,0.904761904761905,857.428571428571,467.46374023239,5,20,60,Load,Speed_Max,38,862.131578947368,479.796757143071,4,812.75,379.916109160957,0.857428571428571,20.548705986893275,5,1.572791,2.865622,0.412738
19325,Load_Speed_Mid,690,39,0.923076923076923,970.410256410256,438.512900725354,10,20,60,Load,Speed_Mid,36,986.222222222222,451.845176462097,3,780.666666666667,149.004474205754,0.970410256410256,18.231781430005817,10,1.95472,2.362635,0.425487
19325,NoLoad_Accuracy_Max,500,50,0.9,664.24,216.826984539494,80,20,60,NoLoad,Accuracy_Max,45,661.422222222222,219.192991851399,5,689.6,215.699559573032,0.66424,15.05479947007106,80,1.158482,3.760561,0.438606
19325,NoLoad_Accuracy_Mid,640,44,0.909090909090909,829.386363636364,343.491864830994,40,20,60,NoLoad,Accuracy_Mid,40,845.875,352.667213476868,4,664.5,185.480457191587,0.829386363636364,17.53760995259363,40,1.955815,2.253704,0.339786
19325,NoLoad_Neutral,790,48.5,0.910470085470085,716.417948717949,265.020027098918,20,20,60,NoLoad,Neutral,88,722.534090909091,287.387957132708,9,586.111111111111,120.247083586718,0.716417948717949,22.91791188116564,20,1.260724,2.715493,0.406407
19325,NoLoad_Speed_Max,785,48,0.854166666666667,711.416666666667,278.570273294048,5,20,60,NoLoad,Speed_Max,41,719.634146341463,287.703211321803,7,663.285714285714,229.983850364697,0.7114166666666669,22.988169146070053,5,1.225006,3.05291,0.434531
19325,NoLoad_Speed_Mid,870,51,0.901960784313726,649.21568627451,225.515969609736,10,20,60,NoLoad,Speed_Mid,46,648.239130434783,230.68652947068,5,658.2,192.154104822145,0.64921568627451,26.2760495318635,10,1.235158,4.610374,0.449548
19326,Load_Accuracy_Max,780,44,0.977272727272727,808.477272727273,311.749563222041,80,20,60,Load,Accuracy_Max,43,796.418604651163,304.879229216309,1,1327,NA,0.808477272727273,21.926742192111952,80,1.371595,3.649192,0.512884
19326,Load_Accuracy_Mid,840,42,1,853.190476190476,302.702239437939,40,20,60,Load,Accuracy_Mid,42,853.190476190476,302.702239437939,0,NA,NA,0.853190476190476,23.441424345593575,40,1.800208,2.456103,0.480851
19326,Load_Neutral,810,41.5,0.989130434782609,907.583431257344,274.889691039846,20,20,60,Load,Neutral,82,894.170731707317,318.529522824132,1,543,NA,0.9075834312573441,21.557486306464607,20,2.108636,3.471866,0.455618
19326,Load_Speed_Max,930,49,0.959183673469388,660.34693877551,284.146862776717,5,20,60,Load,Speed_Max,47,660.021276595745,289.562600377648,2,668,135.764501987817,0.66034693877551,28.741848749884124,5,1.577175,4.609434,0.388644
